price,m2,age,floor,total_room,district_encoded,neighbor_encoded
9500000,140,9,4.0,4,5749051.802409639,5525100.0
3150000,110,11,1.0,3,5478152.10355987,3428043.4782608696
1450000,120,0,0.5,3,2769582.4657534244,2487814.777777778
10950000,125,8,2.0,4,7962301.739130435,9215404.624277456
7400000,85,0,0.5,3,7962301.739130435,7841056.338028169
2583999,110,5,2.0,3,7736038.525691699,6884805.155844156
17000000,110,0,16.0,3,20111125.68306011,20641170.21276596
8050000,160,0,0.0,4,4970295.55403868,6487466.45
8600000,120,0,3.0,4,5877304.964539007,9712500.0
2900000,120,25,12.0,4,8397364.775800712,3658924.0506329113
4750000,150,22,8.0,4,4970295.55403868,4676827.383297645
5650000,55,4,4.0,2,16676002.409638554,11431250.0
19750000,206,26,2.0,4,8397364.775800712,19534782.60869565
41000000,242,0,1.0,4,11259699.059561128,28430000.0
18000000,120,50,2.0,3,18840772.21851852,35427272.72727273
6200000,120,15,0.0,4,5877304.964539007,6745350.0
2800000,95,40,0.0,3,4254808.612440191,4143333.3333333335
6500000,110,0,2.0,4,5297494.923337092,4676827.383297645
6650000,90,4,0.0,3,7962301.739130435,7948520.599250936
5200000,80,26,3.0,3,11981780.303030305,9614705.88235294
4650000,175,5,2.0,6,3884916.195530726,4153846.153846154
16250000,130,7,4.0,4,18766793.31306991,13471150.0
2600000,78,31,6.0,3,4254808.612440191,3948750.0
13550000,130,45,3.0,3,20111125.68306011,7975000.0
4300000,100,0,1.0,3,3987994.5945945946,4813397.435897436
3550000,88,19,1.0,3,6559200.238609113,4249098.484848484
10000000,110,30,3.0,4,16676002.409638554,7801680.541666667
5550000,120,15,5.0,3,5749051.802409639,9257611.925373135
1950000,90,27,0.0,3,5297494.923337092,4676827.383297645
2790000,150,28,3.0,4,5297494.923337092,4438371.212121212
3450000,145,20,0.0,4,6559200.238609113,4676827.383297645
2185000,110,4,3.0,3,2769582.4657534244,6369733.333333333
14750000,196,11,6.0,5,4818179.634730539,5526153.807692308
2235000,110,4,3.0,3,2769582.4657534244,2400588.2352941176
6300000,75,0,2.0,3,7962301.739130435,7948520.599250936
13000000,170,14,0.0,4,5297494.923337092,9753616.279069768
7500000,78,0,3.0,3,7962301.739130435,9215404.624277456
4650000,95,0,1.0,3,8011979.826612903,6076500.0
16900000,200,50,1.0,4,18840772.21851852,11160270.27027027
3549000,150,21,0.0,4,3909949.1525423727,4811928.571428572
8000000,90,31,0.0,3,16676002.409638554,23006896.55172414
7100000,120,5,3.0,3,4970295.55403868,6134857.085714285
5700000,95,12,3.0,3,7340518.640677966,6367307.692307692
8700000,115,0,3.0,4,7437451.282051282,5049988.159763314
8750000,240,0,4.0,7,4970295.55403868,5269146.553333334
4350000,90,5,1.0,3,4970295.55403868,6057293.357798165
7900000,130,26,2.0,4,18766793.31306991,16348132.231404958
14250000,130,0,5.0,4,18766793.31306991,20307026.315789472
3175000,55,5,2.0,2,5877304.964539007,4694375.0
8600000,174,0,5.0,5,6559200.238609113,4249098.484848484
2250000,68,5,8.0,2,2769582.4657534244,4676827.383297645
6600000,128,5,7.0,3,7437451.282051282,6545000.0
4550000,100,0,2.0,3,8011979.826612903,4676827.383297645
8499000,275,0,3.0,7,4970295.55403868,5269146.553333334
14750000,82,5,8.0,2,20111125.68306011,21143846.153846152
2359000,100,4,4.0,3,2769582.4657534244,2699238.095238095
15850000,180,1,4.0,5,7962301.739130435,7948520.599250936
9000000,63,0,0.0,2,4138010.251282051,6296315.7894736845
3299000,95,0,1.0,3,4818179.634730539,5526153.807692308
6700000,100,0,5.0,2,7962301.739130435,9074265.306122448
6950000,120,9,7.0,4,8508896.555172414,5057080.0
22950000,135,5,11.0,4,18766793.31306991,21011136.363636363
6999000,70,0,1.0,2,8397364.775800712,11202090.0
12500000,140,1,12.0,6,7340518.640677966,4627249.928571428
4725000,60,5,0.0,2,7962301.739130435,9215404.624277456
19000000,210,11,0.0,5,6559200.238609113,8573454.545454545
8250000,102,0,7.0,3,4547597.902097902,7316666.666666667
6250000,200,11,12.0,6,5749051.802409639,4267661.957746479
3150000,120,26,6.0,4,4547597.902097902,6994235.820895523
7950000,170,0,5.0,6,6559200.238609113,4988341.164705883
3900000,75,11,1.0,2,5749051.802409639,5026250.0
5900000,100,0,6.0,3,9683732.91925466,5653750.0
2150000,85,38,-0.5,3,4254808.612440191,4063465.3465346536
8900000,220,6,2.0,4,6106125.056426332,4706222.804347826
13900000,180,21,10.0,5,18766793.31306991,16348132.231404958
5750000,115,15,7.0,3,4547597.902097902,4232000.0
5750000,164,25,1.0,4,4970295.55403868,4676827.383297645
23500000,208,2,3.0,5,7754128.301886792,7877575.757575758
3030000,140,0,1.0,4,4970295.55403868,3526234.2890625
2500000,120,35,5.0,3,5547095.228571429,6063035.714285715
3000000,90,10,-1.0,3,5749051.802409639,3768709.677419354
4800000,275,25,5.0,7,5848907.837837838,4787375.0
15500000,136,11,8.0,4,8508896.555172414,14628409.090909092
13850000,195,26,3.0,5,11259699.059561128,12709090.909090908
7640000,115,5,8.0,3,7736038.525691699,10263125.0
2700000,90,15,-1.0,3,5848907.837837838,4315000.0
6250000,230,5,4.0,7,4059405.832635984,3883999.9696969697
7800000,145,8,10.0,4,4547597.902097902,5775235.294117647
3580000,125,31,3.0,4,4871095.435684647,4740909.090909091
6250000,90,3,2.0,3,7437451.282051282,7430250.0
4800000,111,21,4.0,4,5749051.802409639,6577302.325581395
2100000,143,0,0.0,4,2769582.4657534244,2304849.7333333334
5275000,115,7,1.0,4,3909949.1525423727,3320833.333333333
2750000,145,25,4.0,4,5297494.923337092,4409719.101123596
6750000,150,30,-1.0,5,8397364.775800712,4676827.383297645
10500000,95,1,3.0,3,16676002.409638554,11906086.956521738
5750000,160,21,2.0,4,5749051.802409639,6577302.325581395
7000000,80,5,0.5,3,16676002.409638554,7801680.541666667
3350000,100,31,2.0,3,4254808.612440191,3833292.682926829
4650000,90,2,1.0,3,5478152.10355987,4243333.333333333
2900000,105,7,-0.5,3,7437451.282051282,5049988.159763314
3500000,95,15,3.0,3,3884916.195530726,3555380.9523809524
6150000,170,3,2.0,7,7736038.525691699,3818615.384615385
7450000,125,28,5.0,4,7962301.739130435,9215404.624277456
7800000,135,0,1.0,4,6559200.238609113,6188653.333333333
6850000,83,0,3.0,3,7962301.739130435,6870747.126436782
17000000,125,0,2.0,4,18766793.31306991,14403960.0
15250000,135,4,16.0,4,18766793.31306991,13471150.0
2200000,68,12,4.0,3,2769582.4657534244,4477380.952380952
26500000,171,2,11.0,3,16676002.409638554,8143000.0
1450000,80,25,-1.0,3,6559200.238609113,4676827.383297645
5650000,95,5,0.0,3,7962301.739130435,6870747.126436782
3600000,100,21,0.0,4,8397364.775800712,11202090.0
3650000,79,11,0.0,3,11259699.059561128,4676827.383297645
15000000,115,0,1.0,4,7962301.739130435,9986363.636363637
19750000,125,0,3.0,4,11259699.059561128,11277812.5
7000000,140,0,4.0,4,6106125.056426332,8019684.777173913
5750000,150,15,4.0,5,9683732.91925466,5653750.0
1950000,60,27,4.0,2,5749051.802409639,3325714.2678571427
7490000,120,35,3.0,3,18766793.31306991,10189857.142857144
18850000,145,4,5.0,4,18766793.31306991,15964615.384615384
1950000,110,26,0.5,4,4547597.902097902,4811928.571428572
7499000,139,4,2.0,2,4970295.55403868,5269146.553333334
4750000,91,0,3.0,3,5749051.802409639,4367115.384615385
5310000,88,1,3.0,3,4970295.55403868,5269146.553333334
4500000,135,15,3.0,4,4138010.251282051,7672148.4375
2500000,65,21,2.0,2,5749051.802409639,5049988.159763314
7200000,68,4,4.0,2,7340518.640677966,9235714.285714284
7000000,81,1,0.0,3,4254808.612440191,3833292.682926829
2250000,60,5,0.0,2,5297494.923337092,4438371.212121212
5800000,160,11,4.0,5,6559200.238609113,6188653.333333333
5350000,90,5,0.5,3,7962301.739130435,5226666.666666667
3995000,115,26,1.0,4,7754128.301886792,6136580.645161291
1829999,115,5,1.0,3,2769582.4657534244,2241192.821428572
6250000,65,5,0.5,2,11259699.059561128,10905714.285714284
3475000,90,5,1.0,3,7962301.739130435,5226666.666666667
1750000,110,31,2.0,3,5297494.923337092,4438371.212121212
8500000,130,0,12.0,5,5749051.802409639,5049988.159763314
2750000,75,5,-1.0,3,9683732.91925466,5113928.571428572
21000000,220,26,1.0,5,16676002.409638554,24290404.04040404
4100000,130,26,1.0,4,6559200.238609113,8573454.545454545
3200000,100,25,4.0,3,5749051.802409639,3768709.677419354
5950000,130,5,3.0,4,8397364.775800712,3658924.0506329113
3500000,145,25,3.0,4,5478152.10355987,6994235.820895523
1895000,90,26,-1.0,2,9683732.91925466,5651666.666666667
3600000,70,25,3.0,3,10309326.797385622,7470257.142857143
1749999,89,31,0.0,3,5749051.802409639,3325714.2678571427
2900000,100,40,4.0,3,4254808.612440191,4336363.636363637
1800000,80,26,0.0,3,4871095.435684647,4191666.6666666665
3050000,181,24,0.0,7,4138010.251282051,7672148.4375
4150000,95,1,1.0,3,5848907.837837838,3322187.5
24000000,220,1,5.0,6,18840772.21851852,11160270.27027027
24750000,220,21,6.0,5,20111125.68306011,28527777.777777776
2900000,80,0,2.0,3,5297494.923337092,5057080.0
5800000,140,7,4.0,4,6559200.238609113,4988341.164705883
8500000,200,1,4.0,5,4970295.55403868,3526234.2890625
3250000,70,30,0.0,2,18840772.21851852,8514000.0
3450000,70,8,3.0,3,5749051.802409639,4665867.647058823
4500000,90,31,3.0,3,4254808.612440191,3573684.210526316
6500000,115,6,0.0,4,4254808.612440191,4063465.3465346536
3200000,110,40,3.0,3,4254808.612440191,3709696.9696969697
41000000,150,11,4.0,4,8397364.775800712,33725000.0
8000000,200,30,4.0,6,10309326.797385622,4145333.3333333335
20000000,140,40,2.0,3,15576012.658227848,8754444.444444444
24000000,150,20,1.0,5,6559200.238609113,12699506.787330316
12600000,220,7,6.0,5,4970295.55403868,6057293.357798165
6000000,115,35,1.0,4,11259699.059561128,8378260.869565218
6650000,85,0,2.0,3,4254808.612440191,4063465.3465346536
2299000,175,26,3.0,4,3987994.5945945946,3242571.4285714286
1600000,110,30,2.0,3,5297494.923337092,5071440.677966102
14750000,125,28,4.0,4,18840772.21851852,25264571.42857143
15500000,109,40,1.0,3,18840772.21851852,25311428.57142857
4950000,125,30,6.0,4,7962301.739130435,5410937.5
6350000,110,7,14.0,4,3909949.1525423727,3428043.4782608696
12500000,120,30,2.0,3,20111125.68306011,23475000.0
4000000,90,0,2.0,3,3884916.195530726,3494846.153846154
4750000,70,2,7.0,2,5749051.802409639,6994235.820895523
18900000,135,5,14.0,4,18766793.31306991,21011136.363636363
4850000,90,38,4.0,3,18840772.21851852,26377954.545454547
15000000,150,3,4.0,4,5848907.837837838,11314807.692307692
3250000,80,31,3.0,3,4254808.612440191,3573684.210526316
3650000,90,31,0.5,3,4254808.612440191,3833292.682926829
8000000,150,0,2.0,5,7754128.301886792,7877575.757575758
41000000,238,26,1.0,5,18840772.21851852,32659285.714285716
5750000,100,21,5.0,3,11259699.059561128,12699506.787330316
9499999,66,4,10.0,2,5749051.802409639,9257611.925373135
5200000,55,31,5.0,2,18766793.31306991,10189857.142857144
4450000,65,10,-1.0,3,5749051.802409639,5525100.0
4300000,90,5,2.0,3,9683732.91925466,5113928.571428572
10500000,90,5,4.0,3,18840772.21851852,13705463.157894736
17500000,175,26,16.0,4,18766793.31306991,20307026.315789472
7500000,60,3,11.0,2,7340518.640677966,9235714.285714284
2750000,110,10,1.0,3,2769582.4657534244,2284526.263157895
3050000,90,12,0.0,3,8508896.555172414,5710389.610389611
18500000,100,0,5.0,3,18840772.21851852,13988888.888888888
23000000,220,24,3.0,5,16676002.409638554,24290404.04040404
2700000,110,45,2.0,4,6559200.238609113,4988341.164705883
3950000,110,2,1.0,3,3987994.5945945946,6835168.0
2600000,95,20,0.0,3,4254808.612440191,3978888.888888889
3250000,120,8,3.0,3,2769582.4657534244,4676827.383297645
2650000,65,31,2.0,2,4254808.612440191,4143333.3333333335
2390000,120,0,17.0,3,2769582.4657534244,2863687.34375
1800000,120,30,3.0,3,5297494.923337092,3367270.833333333
3300000,80,8,0.0,3,8397364.775800712,5261538.442307692
8000000,120,11,1.0,4,5547095.228571429,8475000.0
5950000,142,21,0.0,4,7962301.739130435,7948520.599250936
6500000,150,33,5.0,4,18766793.31306991,10189857.142857144
6000000,85,50,1.0,3,4254808.612440191,6637500.0
11000000,160,45,6.0,4,8397364.775800712,4676827.383297645
6550000,130,0,1.0,4,3909949.1525423727,5131250.0
9000000,160,30,4.0,6,8397364.775800712,7487454.545454546
3350000,120,2,0.5,5,4818179.634730539,6835168.0
4849000,109,1,3.0,2,6106125.056426332,6910538.461538462
3800000,80,31,12.0,3,4254808.612440191,2762857.1428571427
6985000,250,5,6.0,7,5848907.837837838,5276792.333333333
5700000,120,4,9.0,4,9683732.91925466,6970000.0
14000000,170,26,3.0,7,8397364.775800712,10199500.0
2630000,100,26,0.0,3,7962301.739130435,5226666.666666667
33500000,165,3,4.0,4,18840772.21851852,25311428.57142857
3995000,110,31,3.0,3,4254808.612440191,5954714.285714285
27900000,230,16,1.0,5,18766793.31306991,11202090.0
2390000,90,5,2.0,3,2769582.4657534244,2772500.0
5200000,160,0,3.0,6,4138010.251282051,3558757.575757576
3300000,130,31,4.0,4,7962301.739130435,6826884.057971015
3150000,120,31,2.0,4,5297494.923337092,3187916.6666666665
6280000,100,11,12.0,4,7962301.739130435,5410937.5
4950000,190,1,4.0,6,4059405.832635984,3883999.9696969697
4050000,120,40,2.0,3,4254808.612440191,3666525.423728813
3900000,200,25,4.0,5,4138010.251282051,3856060.2168674697
2975000,95,26,4.0,3,7437451.282051282,6540302.631578947
8650000,180,0,4.0,7,5749051.802409639,6994235.820895523
3200000,70,8,0.0,3,8508896.555172414,6251428.571428572
5300000,112,4,8.0,3,5297494.923337092,8019684.777173913
8700000,200,0,5.0,6,4138010.251282051,6994235.820895523
4950000,60,5,0.0,2,7962301.739130435,9215404.624277456
3600000,100,35,4.0,3,5478152.10355987,5049988.159763314
1800000,100,7,5.0,3,2769582.4657534244,4676827.383297645
5400000,95,40,2.0,2,4254808.612440191,4063465.3465346536
3599000,140,0,3.0,4,4970295.55403868,4676827.383297645
6499999,250,0,5.0,6,4970295.55403868,6057293.357798165
2600000,130,26,4.0,3,5367273.031914894,4113555.555555556
4250000,90,5,5.0,3,5749051.802409639,5049988.159763314
3240000,115,5,0.5,4,5367273.031914894,4884594.567567567
27600000,130,0,6.0,4,18766793.31306991,20307026.315789472
3750000,75,10,0.0,3,7437451.282051282,6662500.0
16750000,175,50,4.0,4,8397364.775800712,6994235.820895523
3895000,160,0,3.0,5,2769582.4657534244,2620090.8181818184
3350000,95,9,3.0,3,4970295.55403868,5269146.553333334
2199999,115,0,3.0,3,4970295.55403868,3526234.2890625
3850000,160,0,3.0,4,4970295.55403868,4896611.111111111
41000000,250,0,8.0,6,18766793.31306991,28832777.777777776
6750000,70,4,3.0,3,7962301.739130435,6870747.126436782
20700000,144,3,9.0,4,18766793.31306991,20307026.315789472
5990000,160,21,1.0,4,7962301.739130435,7948520.599250936
5750000,70,0,4.0,2,5749051.802409639,4107124.9583333335
6400000,160,0,5.0,5,6106125.056426332,8019684.777173913
41000000,235,5,3.0,5,16676002.409638554,24290404.04040404
15500000,208,5,6.0,5,7736038.525691699,7842480.0
39000000,200,5,2.0,5,16676002.409638554,18666176.47058824
5700000,70,4,6.0,3,5749051.802409639,3863725.0
8250000,85,10,3.0,3,5749051.802409639,4985416.666666667
2455000,100,3,5.0,3,4970295.55403868,3526234.2890625
9000000,145,0,0.0,4,11259699.059561128,13551096.774193548
3100000,60,3,2.0,2,5749051.802409639,4267661.957746479
3800000,120,40,4.0,4,4254808.612440191,3978888.888888889
11400000,130,35,1.0,3,11981780.303030305,12936363.636363637
4200000,100,0,2.0,3,4818179.634730539,5826067.567567567
1860000,130,0,2.0,3,2769582.4657534244,4676827.383297645
3250000,68,0,2.0,2,5297494.923337092,5057080.0
9900000,70,3,0.0,3,18766793.31306991,17185621.62162162
11000000,125,2,4.0,4,7962301.739130435,7948520.599250936
5900000,95,0,4.0,3,5749051.802409639,10140060.606060604
9000000,112,1,2.0,4,7962301.739130435,6826884.057971015
3500000,125,5,3.0,4,5367273.031914894,3901777.777777778
13850000,125,4,0.0,4,18766793.31306991,20307026.315789472
33000000,275,50,4.0,6,8397364.775800712,19534782.60869565
17500000,100,0,4.0,4,18766793.31306991,21011136.363636363
5100000,72,4,19.0,2,18766793.31306991,8770657.894736841
5950000,95,0,2.0,3,6559200.238609113,4249098.484848484
4270000,80,12,-1.0,3,5749051.802409639,5525100.0
41000000,180,42,2.0,5,18840772.21851852,35427272.72727273
6500000,165,0,4.0,6,3884916.195530726,5163333.333333333
8000000,90,0,0.0,3,7962301.739130435,9215404.624277456
4500000,140,9,0.5,4,8397364.775800712,4045456.5217391294
26750000,135,6,10.0,4,18766793.31306991,26454424.778761063
14000000,250,29,8.0,5,18766793.31306991,13471150.0
5500000,85,0,0.5,3,4254808.612440191,4012796.610169492
7100000,134,5,4.0,3,5478152.10355987,5945086.956521739
4750000,135,28,1.0,4,8397364.775800712,11202090.0
3000000,70,30,3.0,3,8397364.775800712,4045456.5217391294
4200000,90,31,3.0,3,8397364.775800712,5057080.0
3750000,65,21,0.5,2,5297494.923337092,9753616.279069768
3150000,100,31,1.0,3,4871095.435684647,4330600.0
4650000,120,0,2.0,3,6106125.056426332,3214278.571428572
11500000,100,0,2.0,3,6559200.238609113,12699506.787330316
5500000,78,0,5.0,2,5297494.923337092,5057080.0
1450000,110,4,0.5,3,4970295.55403868,4676827.383297645
4080000,105,50,1.0,3,7340518.640677966,8964375.0
16450000,130,5,1.0,4,18766793.31306991,21011136.363636363
3500000,95,10,2.0,3,4970295.55403868,6057293.357798165
13000000,140,30,6.0,4,20111125.68306011,24090384.615384616
3650000,70,31,0.0,3,18840772.21851852,5851923.076923077
22500000,120,50,6.0,3,8397364.775800712,15607894.736842103
6500000,120,0,2.0,4,5297494.923337092,5057080.0
7250000,130,4,5.0,5,7340518.640677966,6345833.333333333
5500000,130,20,0.0,4,8397364.775800712,7487454.545454546
7750000,130,40,2.0,3,8397364.775800712,10352631.578947367
1800000,120,24,3.0,3,5297494.923337092,3367270.833333333
1700000,130,26,5.0,4,5297494.923337092,3367270.833333333
14500000,220,0,4.0,7,7340518.640677966,8964375.0
10250000,240,5,3.0,6,5749051.802409639,10140060.606060604
11500000,205,35,12.0,5,6106125.056426332,8019684.777173913
2100000,60,10,-1.0,2,5749051.802409639,3768709.677419354
4000000,95,35,0.0,3,11259699.059561128,11277812.5
7250000,90,0,6.0,3,5848907.837837838,6450500.0
7500000,90,14,5.0,3,11259699.059561128,8086842.105263158
4600000,85,0,1.0,3,5297494.923337092,4442812.5
9100000,110,5,3.0,3,8397364.775800712,11202090.0
16900000,120,25,6.0,4,18766793.31306991,28832777.777777776
15500000,165,0,4.0,7,8508896.555172414,8568181.818181818
6124000,150,0,3.0,5,5367273.031914894,4113555.555555556
12450000,175,20,8.0,5,18766793.31306991,16348132.231404958
6250000,70,6,0.5,2,7962301.739130435,7948520.599250936
6570000,85,5,0.0,3,7962301.739130435,9215404.624277456
5500000,110,15,3.0,4,7962301.739130435,5809861.111111111
5750000,175,2,8.0,5,2769582.4657534244,4676827.383297645
1450000,125,0,0.5,3,2769582.4657534244,2487814.777777778
9750000,180,7,4.0,5,7962301.739130435,7948520.599250936
4300000,100,5,2.0,3,4059405.832635984,6596428.428571428
9999000,160,0,2.0,3,4970295.55403868,5269146.553333334
4425000,55,4,0.0,2,7962301.739130435,7948520.599250936
4750000,160,25,3.0,4,6559200.238609113,4249098.484848484
2750000,55,0,2.0,2,3987994.5945945946,3242571.4285714286
2700000,75,25,4.0,3,8397364.775800712,3658924.0506329113
12500000,91,0,1.0,3,9683732.91925466,15495000.0
11500000,140,0,12.0,5,7962301.739130435,7948520.599250936
41000000,227,0,0.0,4,11259699.059561128,28430000.0
18950000,135,45,0.5,4,18766793.31306991,26454424.778761063
6100000,170,16,4.0,5,5478152.10355987,5614166.666666667
9500000,120,45,1.0,4,10309326.797385622,7672148.4375
1549999,85,0,2.0,2,2769582.4657534244,2863687.34375
3500000,105,25,2.0,3,6106125.056426332,4706222.804347826
41000000,215,5,12.0,5,20111125.68306011,21143846.153846152
6250000,110,4,0.0,4,7962301.739130435,7948520.599250936
2900000,120,30,2.0,4,5297494.923337092,4676827.383297645
6000000,175,1,6.0,4,7962301.739130435,5809861.111111111
11950000,95,8,10.0,3,18766793.31306991,11202090.0
4000000,110,0,0.0,3,3987994.5945945946,4813397.435897436
1500000,120,0,0.5,3,4970295.55403868,6057293.357798165
23500000,124,0,9.0,4,18766793.31306991,17185621.62162162
1450000,110,21,3.0,4,4547597.902097902,17185621.62162162
3825000,70,4,5.0,2,5848907.837837838,5276792.333333333
4600000,120,21,1.0,4,7736038.525691699,7842480.0
2250000,70,0,0.0,3,5297494.923337092,4811928.571428572
5298000,67,6,1.0,2,5367273.031914894,7909529.411764706
7250000,85,50,1.0,2,10309326.797385622,15544444.444444444
8500000,140,0,12.0,6,5749051.802409639,4438371.212121212
1669999,100,0,3.0,2,2769582.4657534244,4627249.928571428
3700000,102,4,8.0,3,5848907.837837838,4219062.5
4450000,95,0,3.0,3,3909949.1525423727,3637750.0
4250000,60,6,0.0,2,7962301.739130435,7948520.599250936
35000000,239,0,4.0,5,6559200.238609113,12699506.787330316
5600000,120,10,1.0,4,5297494.923337092,4409719.101123596
6250000,200,11,12.0,6,5749051.802409639,4267661.957746479
10500000,145,0,7.0,4,4547597.902097902,7316666.666666667
2950000,130,20,4.0,4,6559200.238609113,6188653.333333333
6000000,135,5,1.0,4,10309326.797385622,4145333.3333333335
5850000,165,5,3.0,5,9683732.91925466,6419555.555555556
4850000,124,0,12.0,4,6559200.238609113,4249098.484848484
5550000,110,5,2.0,4,7437451.282051282,7355370.37037037
9400000,123,0,14.0,3,7437451.282051282,5049988.159763314
4200000,90,0,1.0,3,8011979.826612903,4164333.3333333335
11500000,95,0,10.0,3,18766793.31306991,10494230.76923077
14000000,87,5,24.0,3,8397364.775800712,4676827.383297645
6500000,200,35,4.0,5,7962301.739130435,7841056.338028169
1950000,60,5,0.0,2,6559200.238609113,4249098.484848484
14500000,250,11,2.0,5,7736038.525691699,6884805.155844156
2400000,90,3,0.0,3,4970295.55403868,5269146.553333334
41000000,275,10,2.0,7,16676002.409638554,24290404.04040404
19900000,120,0,4.0,4,16676002.409638554,18666176.47058824
14750000,143,2,24.0,4,8508896.555172414,8019684.777173913
3600000,220,1,4.0,4,4970295.55403868,1957914.2571428567
5250000,170,16,5.0,6,5547095.228571429,4057500.0
30000000,140,16,5.0,4,11981780.303030305,17206197.183098592
3415000,150,4,5.0,4,4970295.55403868,4676827.383297645
7500000,116,5,15.0,3,4138010.251282051,7656000.0
9000000,163,3,8.0,3,4970295.55403868,3955500.0
38000000,275,20,4.0,5,16676002.409638554,24290404.04040404
4500000,100,4,0.5,4,7437451.282051282,4676827.383297645
2180000,180,28,6.0,4,4547597.902097902,5057080.0
3795000,110,21,1.0,3,4059405.832635984,4810000.0
3200000,145,14,0.0,4,5297494.923337092,4409719.101123596
2650000,130,27,4.0,4,3909949.1525423727,3547976.1904761903
16750000,131,45,3.0,3,10309326.797385622,14869047.61904762
1587000,60,2,-1.0,3,7736038.525691699,3818615.384615385
3400000,125,29,4.0,4,7340518.640677966,8019684.777173913
5500000,95,30,2.0,3,7962301.739130435,8532544.827586208
9250000,124,11,2.0,3,5749051.802409639,10140060.606060604
3500000,95,17,8.0,3,3884916.195530726,3500000.0
3600000,80,10,0.5,3,5367273.031914894,3491500.0
3000000,75,11,0.0,3,4138010.251282051,3539500.0
2850000,100,11,-2.0,3,5749051.802409639,5026250.0
4000000,95,0,3.0,3,7962301.739130435,4627578.125
4900000,90,20,3.0,3,8397364.775800712,3658924.0506329113
6750000,230,5,4.0,6,4970295.55403868,5269146.553333334
8500000,270,20,5.0,6,7736038.525691699,6884805.155844156
2400000,90,35,3.0,3,6559200.238609113,3409197.662790697
3925000,110,0,1.0,3,3987994.5945945946,4535961.538461538
8000000,140,0,4.0,4,6559200.238609113,4462624.113475177
4300000,70,5,6.0,3,5848907.837837838,3637062.5
8250000,110,25,0.0,3,8397364.775800712,19534782.60869565
9000000,90,31,2.0,3,10309326.797385622,12977272.727272728
10000000,110,30,12.0,4,11981780.303030305,17206197.183098592
2500000,75,40,4.0,2,4254808.612440191,5954714.285714285
14000000,137,10,5.0,3,7754128.301886792,7877575.757575758
2900000,80,21,0.0,3,9683732.91925466,5826067.567567567
6500000,90,8,14.0,2,7736038.525691699,9859833.333333334
5500000,100,28,1.0,3,5297494.923337092,5548285.685714286
9750000,135,3,3.0,4,7437451.282051282,6662500.0
3900000,130,5,0.0,4,8508896.555172414,6251428.571428572
5100000,140,50,3.0,4,4254808.612440191,3666525.423728813
8000000,130,31,3.0,4,16676002.409638554,11906086.956521738
20000000,110,0,3.0,4,16676002.409638554,18666176.47058824
1599999,130,25,12.0,3,4059405.832635984,3883999.9696969697
7250000,220,0,3.0,5,4970295.55403868,5269146.553333334
3750000,95,15,9.0,3,4138010.251282051,7672148.4375
4700000,105,5,1.0,3,5297494.923337092,6343338.129496403
2550000,90,11,0.5,3,4547597.902097902,3187916.6666666665
11500000,260,31,8.0,4,4871095.435684647,6215217.391304348
20950000,130,8,10.0,4,18766793.31306991,21011136.363636363
5850000,160,0,5.0,5,4818179.634730539,10140060.606060604
4750000,130,13,3.0,4,5297494.923337092,6343338.129496403
5400000,85,4,0.5,3,7962301.739130435,5226666.666666667
3995000,140,26,2.0,4,7754128.301886792,5008703.703703703
1999000,110,5,3.0,3,2769582.4657534244,2863687.34375
3380000,103,0,2.0,3,2769582.4657534244,3480374.958333333
7490000,190,11,3.0,5,4871095.435684647,4610769.230769231
2250000,95,30,12.0,3,4138010.251282051,7672148.4375
7500000,115,31,3.0,4,11259699.059561128,10905714.285714284
3125000,127,26,1.0,4,4547597.902097902,6136547.619047619
7500000,202,16,3.0,5,10309326.797385622,6104000.0
9300000,90,31,3.0,2,10309326.797385622,22777777.777777776
19000000,240,26,2.0,5,16676002.409638554,27822727.272727277
8500000,160,16,4.0,4,11259699.059561128,12979615.384615384
7000000,170,5,3.0,5,5297494.923337092,4409719.101123596
15900000,175,2,6.0,5,7962301.739130435,9074265.306122448
3600000,75,0,0.0,3,9683732.91925466,5826067.567567567
6200000,115,0,0.0,3,9683732.91925466,6994235.820895523
2500000,140,26,2.0,4,4138010.251282051,3539500.0
4750000,95,0,7.0,3,5848907.837837838,4219062.5
20500000,174,0,3.0,4,8397364.775800712,6044116.504854369
5800000,90,25,0.0,3,15576012.658227848,8063043.478260869
7900000,140,3,0.5,4,4254808.612440191,3666525.423728813
4600000,85,0,0.5,3,5749051.802409639,5340163.265306123
2150000,125,26,-1.0,3,3909949.1525423727,3547976.1904761903
3750000,90,0,1.0,3,5297494.923337092,5548285.685714286
9000000,210,20,3.0,7,5749051.802409639,5340163.265306123
2899000,100,5,1.0,3,4970295.55403868,3526234.2890625
5250000,55,31,2.0,2,10309326.797385622,12977272.727272728
6500000,180,1,4.0,7,6559200.238609113,4249098.484848484
5000000,90,21,4.0,3,5749051.802409639,6577302.325581395
4550000,110,31,2.0,4,4254808.612440191,4012796.610169492
8500000,125,31,4.0,4,18766793.31306991,13471150.0
5000000,75,30,0.0,3,11981780.303030305,9614705.88235294
4600000,78,45,0.0,3,4254808.612440191,6801666.666666667
13500000,100,0,0.0,3,16676002.409638554,23006896.55172414
2375000,110,25,7.0,3,4970295.55403868,4896611.111111111
6150000,55,0,8.0,2,5749051.802409639,6994235.820895523
