price,m2,age,floor,district,neighbor,total_room
7000000,165,35,4.0,Şişli,Duatepe Mah.,5
5850000,115,0,1.0,Sultanbeyli,Necip Fazıl Mah.,4
15000000,150,40,3.0,Kadıköy,Caddebostan Mah.,4
6500000,270,15,12.0,Gaziosmanpaşa,Yeni Mahalle Mah.,8
3375000,95,18,1.0,Şişli,Halide Edip Adıvar Mah.,3
3500000,85,0,0.5,Küçükçekmece,İstasyon Mah.,3
14280000,175,11,2.0,Eyüpsultan,Göktürk Merkez Mah.,3
7500000,75,45,2.0,Kadıköy,Caferağa Mah.,3
4750000,100,3,3.0,Şişli,Fulya Mah.,3
5850000,130,27,1.0,Ümraniye,Atakent Mah.,4
3000000,110,30,0.0,Şişli,Eskişehir Mah.,5
4200000,85,20,3.0,Ataşehir,İnönü Mah.,3
5750000,85,5,2.0,Çekmeköy,Merkez Mah.,3
3500000,83,0,0.5,Sancaktepe,Mevlana Mah.,3
4200000,70,35,1.0,Şişli,Feriköy Mah.,2
5150000,320,14,3.0,Silivri,Alibey Mah.,7
9750000,120,50,0.5,Kadıköy,Osmanağa Mah.,4
1665000,85,4,5.0,Esenyurt,Piri Reis Mah.,2
7500000,85,0,1.0,Beşiktaş,Dikilitaş Mah.,2
4850000,95,4,3.0,Küçükçekmece,Fatih Mah.,3
2500000,90,40,1.0,Avcılar,Gümüşpala Mah.,3
3500000,145,21,3.0,Beylikdüzü,Marmara Mah.,4
21400000,130,28,3.0,Sarıyer,Sarıyer Merkez Mah.,3
17750000,180,13,4.0,Bahçelievler,Çobançeşme Mah.,4
3500000,90,5,0.5,Kağıthane,Harmantepe Mah.,2
3449000,95,0,1.0,Sancaktepe,Abdurrahmangazi Mah.,3
6950000,120,45,12.0,Bahçelievler,Bahçelievler Mah.,4
3800000,125,5,2.0,Tuzla,Orta Mah.,4
13400000,85,5,9.0,Ümraniye,Finanskent Mah.,2
28500000,250,21,3.0,Kadıköy,Göztepe Mah.,5
7800000,120,0,3.0,Eyüpsultan,Akşemsettin Mah.,5
9200000,155,8,3.0,Gaziosmanpaşa,Fevzi Çakmak Mah.,4
7200000,140,11,2.0,Ümraniye,Site Mah.,4
7500000,80,4,6.0,Kadıköy,Fikirtepe Mah.,2
3000000,65,22,1.0,Eyüpsultan,Rami Yeni Mah.,3
3500000,140,8,0.5,Arnavutköy,İslambey Mah.,4
15750000,250,0,8.0,Beylikdüzü,Marmara Mah.,4
23500000,150,0,5.0,Kadıköy,Caddebostan Mah.,4
6649000,130,17,4.0,Pendik,Çamlık Mah.,4
16500000,175,55,7.0,Şişli,Fulya Mah.,4
6500000,105,0,6.0,Bahçelievler,Şirinevler Mah.,4
2800000,90,33,3.0,Bahçelievler,Siyavuşpaşa Mah.,3
28000000,160,0,2.0,Bakırköy,Yeşilyurt Mah.,4
7100000,144,0,2.0,Eyüpsultan,Akşemsettin Mah.,3
14750000,120,0,2.0,Üsküdar,Ferah Mah.,4
5850000,145,27,-3.0,Şişli,Feriköy Mah.,4
7750000,130,26,3.0,Ümraniye,Esenevler Mah.,4
9500000,140,31,1.0,Kadıköy,Merdivenköy Mah.,4
2795000,75,5,0.0,Maltepe,Zümrütevler Mah.,2
34500000,220,50,7.0,Kadıköy,Caddebostan Mah.,5
4999000,130,0,2.0,Beylikdüzü,Gürpınar Mah.,3
6250000,95,5,3.0,Eyüpsultan,Karadolap Mah.,3
32750000,145,0,0.5,Beşiktaş,Balmumcu Mah.,4
8950000,130,35,12.0,Şişli,Bozkurt Mah.,4
17000000,71,0,5.0,Beşiktaş,Dikilitaş Mah.,3
16000000,200,25,3.0,Bakırköy,Şenlikköy Mah.,5
24900000,165,40,0.5,Şişli,Teşvikiye Mah.,4
17950000,220,4,20.0,Kartal,Atalar Mah.,5
4250000,180,11,10.0,Beylikdüzü,Adnan Kahveci Mah.,4
6200000,60,0,0.5,Şişli,Cumhuriyet Mah.,2
6500000,130,25,6.0,Kağıthane,Hamidiye Mah.,4
3750000,120,0,0.5,Büyükçekmece,Yenimahalle Mah.,3
5800000,115,28,5.0,Maltepe,Başıbüyük Mah.,4
13500000,184,1,2.0,Eyüpsultan,Göktürk Merkez Mah.,3
4750000,164,21,0.0,Beylikdüzü,Adnan Kahveci Mah.,4
3900000,90,31,0.0,Güngören,Abdurrahman Nafiz Gürman Mah.,3
30000000,240,0,4.0,Bakırköy,Yeşilköy Mah.,6
5350000,72,5,4.0,Kağıthane,Sultan Selim Mah.,3
3750000,130,25,1.0,Küçükçekmece,Yeni Mahalle Mah.,4
5950000,122,0,0.5,Başakşehir,Kayabaşı Mah.,4
8200000,150,0,0.0,Kartal,Uğur Mumcu Mah.,4
3900000,55,0,0.0,Üsküdar,Ünalan Mah.,2
14200000,90,31,3.0,Beşiktaş,Nisbetiye Mah.,3
7650000,96,4,0.0,Bakırköy,Kartaltepe Mah.,3
10500000,145,0,5.0,Küçükçekmece,Cumhuriyet Mah.,4
3650000,125,0,2.0,Arnavutköy,Yunus Emre Mah.,4
3945000,110,0,3.0,Beylikdüzü,Gürpınar Mah.,3
18500000,230,100,1.0,Beyoğlu,Bereketzade Mah.,6
5600000,110,9,7.0,Bağcılar,Kemalpaşa Mah.,3
7250000,80,35,0.0,Beyoğlu,Firuzağa Mah.,2
16000000,120,5,0.5,Beyoğlu,Yahya Kahya Mah.,3
9050000,155,26,7.0,Pendik,Doğu Mah.,4
5650000,85,6,1.0,Kağıthane,Merkez Mah.,3
12900000,185,21,2.0,Maltepe,Yalı Mah.,4
6500000,90,0,0.0,Çekmeköy,Kirazlıdere Mah.,2
2800000,82,30,12.0,Şişli,Gülbahar Mah.,3
4400000,175,1,0.5,Küçükçekmece,Kartaltepe Mah.,4
5900000,270,21,10.0,Beylikdüzü,Marmara Mah.,6
25250000,148,8,8.0,Kadıköy,Caddebostan Mah.,4
25000000,240,37,7.0,Şişli,Harbiye Mah.,5
6000000,120,0,3.0,Avcılar,Denizköşkler Mah.,3
5600000,140,30,3.0,Fatih,Seyyid Ömer Mah.,4
3450000,80,5,1.0,Esenyurt,Piri Reis Mah.,2
16150000,188,0,3.0,Başakşehir,Kayabaşı Mah.,4
8450000,170,31,4.0,Kadıköy,Rasimpaşa Mah.,4
7100000,195,5,3.0,Başakşehir,Bahçeşehir 1. Kısım Mah.,4
4250000,160,5,2.0,Küçükçekmece,İnönü Mah.,4
8250000,220,0,4.0,Bahçelievler,Kocasinan Merkez Mah.,7
15250000,187,16,3.0,Sarıyer,Zekeriyaköy Mah.,5
5750000,120,7,4.0,Küçükçekmece,Yeşilova Mah.,3
3090000,100,5,1.0,Arnavutköy,Anadolu Mah.,3
27000000,155,8,9.0,Kadıköy,Erenköy Mah.,4
4600000,100,0,2.0,Küçükçekmece,Cumhuriyet Mah.,4
2349000,110,5,0.0,Sultangazi,İsmetpaşa Mah.,3
7000000,85,8,2.0,Üsküdar,Kısıklı Mah.,3
6500000,75,5,0.0,Maltepe,Altıntepe Mah.,3
2750000,110,0,1.0,Esenyurt,Güzelyurt Mah.,3
5850000,65,4,5.0,Bahçelievler,Yenibosna Merkez Mah.,2
15000000,200,5,4.0,Maltepe,Fındıklı Mah.,5
3100000,75,30,0.0,Şişli,Eskişehir Mah.,3
14500000,175,28,3.0,Bakırköy,Şenlikköy Mah.,4
4100000,75,0,0.5,Bahçelievler,Soğanlı Mah.,3
2750000,87,35,0.0,Şişli,Eskişehir Mah.,3
12000000,100,30,1.0,Beşiktaş,Bebek Mah.,3
4500000,90,5,1.0,Şişli,Yayla Mah.,3
4250000,100,26,3.0,Zeytinburnu,Sümer Mah.,3
14200000,210,0,8.0,Küçükçekmece,Cennet Mah.,5
4200000,125,26,0.5,Beylikdüzü,Büyükşehir Mah.,4
3150000,150,5,1.0,Beylikdüzü,Cumhuriyet Mah.,4
3749000,63,14,5.0,Pendik,Çınardere Mah.,2
19500000,151,11,2.0,Bakırköy,Ataköy 2-5-6. Kısım Mah.,3
14000000,240,26,3.0,Üsküdar,Güzeltepe Mah.,6
8200000,95,40,5.0,Beyoğlu,Ömer Avni Mah.,3
9000000,100,1,5.0,Kadıköy,Eğitim Mah.,3
5950000,150,0,5.0,Kartal,Hürriyet Mah.,4
15500000,90,5,2.0,Bakırköy,Yeşilköy Mah.,3
9000000,122,11,0.5,Küçükçekmece,Halkalı Merkez Mah.,3
7950000,80,7,3.0,Şişli,Halil Rıfat Paşa Mah.,3
26000000,190,16,2.0,Beşiktaş,Akat Mah.,5
2500000,105,11,0.0,Eyüpsultan,Emniyettepe Mah.,3
2400000,100,25,-1.0,Kağıthane,Sultan Selim Mah.,4
9500000,145,0,7.0,Bahçelievler,Kocasinan Merkez Mah.,3
1450000,110,0,0.5,Esenyurt,Mehmet Akif Ersoy Mah.,3
5350000,145,26,0.0,Fatih,Binbirdirek Mah.,4
5750000,160,26,9.0,Maltepe,Cevizli Mah.,4
5950000,210,6,3.0,Küçükçekmece,Cumhuriyet Mah.,6
13000000,140,30,0.0,Adalar,Nizam Mah.,4
4000000,85,0,-3.0,Kağıthane,Gültepe Mah.,3
2550000,85,5,0.0,Kağıthane,Mehmet Akif Ersoy Mah.,3
4150000,55,0,4.0,Kağıthane,Merkez Mah.,2
5150000,142,2,4.0,Avcılar,Mustafa Kemal Paşa Mah.,6
5000000,100,22,5.0,Şişli,Halide Edip Adıvar Mah.,3
4900000,140,10,3.0,Esenyurt,Cumhuriyet Mah.,4
10150000,115,30,12.0,Şişli,Merkez Mah.,3
7500000,85,0,3.0,Fatih,Akşemsettin Mah.,3
3200000,66,6,1.0,Avcılar,Mustafa Kemal Paşa Mah.,2
5750000,130,1,12.0,Avcılar,Merkez Mah.,4
17000000,170,0,3.0,Fatih,Akşemsettin Mah.,2
2850000,140,8,0.5,Arnavutköy,Anadolu Mah.,4
1500000,110,27,3.0,Küçükçekmece,Söğütlü Çeşme Mah.,4
2300000,75,0,24.0,Esenyurt,Gökevler Mah.,2
3850000,108,13,3.0,Esenler,Fatih Mah.,3
3999000,100,21,-1.0,Şişli,Bozkurt Mah.,3
1900000,70,32,2.0,Büyükçekmece,Kumburgaz Mah.,2
5500000,90,40,5.0,Kadıköy,Merdivenköy Mah.,3
2750000,75,40,12.0,Fatih,Saraç İshak Mah.,12
2690000,70,0,2.0,Eyüpsultan,İslambey Mah.,3
2600000,100,9,1.0,Esenyurt,Yeşilkent Mah.,3
6500000,85,0,4.0,Küçükçekmece,Fatih Mah.,3
21000000,190,10,14.0,Gaziosmanpaşa,Mevlana Mah.,5
7400000,65,4,0.0,Bahçelievler,Soğanlı Mah.,3
3350000,90,10,0.5,Eyüpsultan,Esentepe Mah.,3
5250000,130,8,0.0,Avcılar,Firuzköy Mah.,4
1700000,85,40,0.0,Fatih,Sümbül Efendi Mah.,3
4750000,82,5,0.5,Ümraniye,Site Mah.,3
19500000,180,40,6.0,Beşiktaş,Nisbetiye Mah.,4
2250000,61,0,0.0,Başakşehir,Ziya Gökalp Mah.,2
2500000,110,30,-1.0,Silivri,Cumhuriyet Mah.,3
11950000,85,9,3.0,Adalar,Maden Mah.,3
4750000,130,26,5.0,Şişli,Gülbahar Mah.,4
4000000,95,25,4.0,Bahçelievler,Hürriyet Mah.,3
2250000,135,9,-0.5,Esenyurt,Süleymaniye Mah.,4
6000000,130,12,1.0,Bağcılar,Güneşli Mah.,4
3949000,120,2,1.0,Beylikdüzü,Yakuplu Mah.,3
3850000,137,16,9.0,Esenyurt,Cumhuriyet Mah.,3
2550000,90,40,0.0,Bağcılar,Merkez Mah.,3
7300000,210,8,3.0,Avcılar,Gümüşpala Mah.,6
5450000,110,11,0.5,Şişli,Halide Edip Adıvar Mah.,4
3000000,120,20,0.0,Pendik,Sanayi Mah.,3
3600000,110,7,1.0,Esenyurt,Barbaros Hayrettin Paşa Mah.,3
2150000,100,30,0.0,Bağcılar,İnönü Mah.,2
5850000,130,19,1.0,Bayrampaşa,Yenidoğan Mah.,4
2800000,110,25,5.0,Küçükçekmece,İstasyon Mah.,3
2150000,100,30,0.0,Gaziosmanpaşa,Merkez Mah.,3
9500000,200,10,4.0,Eyüpsultan,Merkez Mah.,5
3000000,140,18,1.0,Esenyurt,İncirtepe Mah.,4
2650000,72,3,-0.5,Sultangazi,İsmetpaşa Mah.,3
6345000,180,6,12.0,Küçükçekmece,İnönü Mah.,5
1825000,90,25,0.0,Pendik,Esenler Mah.,3
5950000,95,5,5.0,Kağıthane,Talatpaşa Mah.,3
5250000,90,31,1.0,Fatih,Akşemsettin Mah.,3
2170000,95,27,3.0,Bağcılar,Barbaros Mah.,3
4050000,85,35,1.0,Eyüpsultan,İslambey Mah.,3
17000000,250,10,9.0,Pendik,Batı Mah.,6
2000000,85,31,-1.0,Kağıthane,Harmantepe Mah.,2
18000000,225,0,2.0,Üsküdar,Ferah Mah.,5
4650000,135,28,5.0,Üsküdar,Sultantepe Mah.,4
3300000,120,12,12.0,Zeytinburnu,Veliefendi Mah.,3
3500000,75,120,2.0,Beyoğlu,Kalyoncu Kulluğu Mah.,3
4700000,130,16,3.0,Ümraniye,Çakmak Mah.,4
10750000,155,0,7.0,Maltepe,Zümrütevler Mah.,6
2650000,100,27,1.0,Esenler,Menderes Mah.,3
6000000,135,15,3.0,Ümraniye,Site Mah.,4
1790000,125,20,0.0,Avcılar,Mustafa Kemal Paşa Mah.,4
5400000,85,24,2.0,Şişli,Meşrutiyet Mah.,3
5750000,90,30,12.0,Silivri,Selimpaşa Mah.,4
5100000,95,15,0.5,Çekmeköy,Merkez Mah.,3
3100000,65,40,0.0,Bahçelievler,Bahçelievler Mah.,3
4250000,120,23,-1.0,Avcılar,Gümüşpala Mah.,3
5250000,175,4,1.0,Arnavutköy,Mustafa Kemal Paşa Mah.,6
5250000,230,15,4.0,Eyüpsultan,Rami Cuma Mah.,5
3000000,90,26,4.0,Fatih,Hırka-i Şerif Mah.,3
5950000,110,30,3.0,Kağıthane,Hamidiye Mah.,4
4000000,217,8,12.0,Esenyurt,Atatürk Mah.,7
5900000,115,30,3.0,Beyoğlu,Halıcıoğlu Mah.,4
2150000,80,40,0.5,Fatih,Karagümrük Mah.,3
3130000,170,7,0.0,Küçükçekmece,Kanarya Mah.,4
2950000,130,30,3.0,Bağcılar,Sancaktepe Mah.,4
3500000,142,9,0.5,Fatih,Seyyid Ömer Mah.,2
3200000,100,6,2.0,Esenyurt,Zafer Mah.,3
4600000,135,20,0.5,Beylikdüzü,Cumhuriyet Mah.,4
3750000,85,12,0.5,Beylikdüzü,Yakuplu Mah.,3
9250000,280,10,9.0,Eyüpsultan,Yeşilpınar Mah.,5
3950000,75,30,6.0,Küçükçekmece,Fevzi Çakmak Mah.,3
3450000,80,9,0.0,Maltepe,Fındıklı Mah.,3
8000000,90,5,3.0,Eyüpsultan,Alibeyköy Mah.,3
6900000,120,30,1.0,Şişli,Mecidiyeköy Mah.,4
5750000,126,44,4.0,Kadıköy,Hasanpaşa Mah.,4
4250000,110,20,12.0,Beyoğlu,Piri Paşa Mah.,3
2850000,110,25,12.0,Şişli,Mecidiyeköy Mah.,3
13000000,90,3,4.0,Beyoğlu,Hacımimi Mah.,3
4750000,110,3,3.0,Beylikdüzü,Gürpınar Mah.,3
6500000,105,0,3.0,Bahçelievler,Soğanlı Mah.,4
9812000,110,7,0.5,Bakırköy,Kartaltepe Mah.,3
4250000,85,30,3.0,Şişli,Meşrutiyet Mah.,3
2250000,95,28,4.0,Bağcılar,Çınar Mah.,3
3200000,95,25,1.0,Zeytinburnu,Telsiz Mah.,3
2850000,90,31,6.0,Büyükçekmece,Cumhuriyet Mah.,3
12999000,115,5,1.0,Kadıköy,Bostancı Mah.,4
16750000,125,7,3.0,Kadıköy,Suadiye Mah.,4
23500000,150,0,5.0,Kadıköy,Erenköy Mah.,4
11750000,130,31,11.0,Şişli,Mecidiyeköy Mah.,4
7350000,90,10,1.0,Beşiktaş,Abbasağa Mah.,3
25000000,220,12,24.0,Şişli,Kuştepe Mah.,3
7650000,85,14,3.0,Maltepe,Çınar Mah.,3
3200000,65,1,0.5,Ümraniye,Huzur Mah.,3
3950000,65,0,0.5,Kartal,Çavuşoğlu Mah.,2
10500000,187,0,3.0,Arnavutköy,Taşoluk Mah.,6
3550000,70,5,1.0,Büyükçekmece,Fatih Mah.,2
18750000,170,31,3.0,Beşiktaş,Nisbetiye Mah.,4
10750000,220,0,5.0,Bahçelievler,Siyavuşpaşa Mah.,7
11800000,156,60,12.0,Şişli,Cumhuriyet Mah.,4
5190000,90,0,5.0,Eyüpsultan,Çırçır Mah.,3
3850000,95,0,24.0,Esenyurt,Zafer Mah.,3
2300000,80,21,0.0,Avcılar,Mustafa Kemal Paşa Mah.,2
7500000,185,3,4.0,Güngören,Akıncılar Mah.,5
2100000,65,6,0.0,Avcılar,Mustafa Kemal Paşa Mah.,3
2200000,74,43,2.0,Fatih,Mercan Mah.,2
2350000,100,10,0.5,Esenyurt,Necip Fazıl Kısakürek Mah.,3
7400000,125,5,4.0,Bağcılar,Güneşli Mah.,4
1800000,70,7,0.0,Esenler,Tuna Mah.,2
2690000,125,26,3.0,Silivri,Alibey Mah.,4
21500000,125,2,9.0,Kadıköy,Erenköy Mah.,4
4980000,95,35,4.0,Bahçelievler,Bahçelievler Mah.,3
1850000,95,28,0.0,Avcılar,Cihangir Mah.,3
3500000,95,26,2.0,Şişli,Gülbahar Mah.,3
2900000,70,31,0.0,Fatih,Sümbül Efendi Mah.,3
6200000,50,7,1.0,Beşiktaş,Dikilitaş Mah.,2
2300000,100,26,4.0,Avcılar,Cihangir Mah.,3
1500000,65,18,-1.0,Kağıthane,Gültepe Mah.,2
1750000,95,10,0.0,Esenyurt,Süleymaniye Mah.,3
10000000,90,25,0.5,Sarıyer,Zekeriyaköy Mah.,3
6580000,85,1,2.0,Şişli,Feriköy Mah.,2
13000000,115,42,0.0,Beşiktaş,Kültür Mah.,3
2450000,100,0,0.5,Silivri,Sancaktepe Mah.,3
1700000,75,30,0.0,Kağıthane,Harmantepe Mah.,3
4500000,125,34,2.0,Bahçelievler,Siyavuşpaşa Mah.,4
2150000,130,31,4.0,Silivri,Fatih Mah.,3
6000000,83,5,1.0,Şişli,Paşa Mah.,3
2550000,85,22,-0.5,Fatih,Seyyid Ömer Mah.,2
7500000,110,29,0.0,Bakırköy,Şenlikköy Mah.,4
8000000,160,2,3.0,Beylikdüzü,Kavaklı Mah.,3
2200000,90,30,3.0,Kartal,Cumhuriyet Mah.,3
5950000,115,0,6.0,Bahçelievler,Şirinevler Mah.,4
4100000,120,11,12.0,Esenyurt,Cumhuriyet Mah.,3
11500000,150,0,12.0,Bakırköy,Zuhuratbaba Mah.,5
4590000,120,0,2.0,Tuzla,Mimar Sinan Mah.,4
35666000,240,3,1.0,Üsküdar,Mimar Sinan Mah.,5
3000000,130,32,3.0,Avcılar,Ambarlı Mah.,4
4200000,125,3,1.0,Silivri,Alibey Mah.,4
4000000,85,0,0.5,Küçükçekmece,Yeşilova Mah.,3
4850000,95,0,1.0,Sultangazi,Sultançiftliği Mah.,3
17560000,244,9,9.0,Gaziosmanpaşa,Karadeniz Mah.,5
5900000,82,0,5.0,Esenler,15 Temmuz Mah.,3
6100000,95,0,1.0,Küçükçekmece,Sultan Murat Mah.,3
2850000,85,11,0.0,Gaziosmanpaşa,Kazım Karabekir Mah.,3
2750000,95,21,1.0,Eyüpsultan,Silahtarağa Mah.,3
2349000,110,0,4.0,Esenyurt,Talatpaşa Mah.,3
7650000,130,1,1.0,Şile,Balibey Mah.,4
7500000,180,0,3.0,Küçükçekmece,Yeşilova Mah.,6
7000000,210,0,3.0,Küçükçekmece,Yeşilova Mah.,5
5500000,200,0,12.0,Arnavutköy,Mustafa Kemal Paşa Mah.,5
29950000,140,0,3.0,Kadıköy,Caddebostan Mah.,4
4950000,60,8,0.0,Kadıköy,Bostancı Mah.,2
5900000,112,11,4.0,Kartal,Esentepe Mah.,4
9900000,160,0,5.0,Büyükçekmece,Atatürk Mah.,6
3950000,110,16,5.0,Eyüpsultan,Güzeltepe Mah.,3
5250000,75,11,3.0,Beyoğlu,Sütlüce Mah.,3
5950000,90,31,2.0,Beyoğlu,Firuzağa Mah.,3
2950000,95,0,0.0,Arnavutköy,Mustafa Kemal Paşa Mah.,3
2995000,240,28,5.0,Bağcılar,Çınar Mah.,7
7200000,240,12,12.0,Bahçelievler,Kocasinan Merkez Mah.,6
3400000,100,30,2.0,Küçükçekmece,Cennet Mah.,3
6250000,106,15,1.0,Ataşehir,Küçükbakkalköy Mah.,3
1490000,145,28,12.0,Esenler,Tuna Mah.,4
6500000,180,0,3.0,Avcılar,Cihangir Mah.,3
3950000,70,9,1.0,Maltepe,Girne Mah.,3
7000000,220,31,4.0,Fatih,Nişanca Mah.,4
5600000,105,0,1.0,Ataşehir,Fetih Mah.,3
3200000,130,22,1.0,Küçükçekmece,Cumhuriyet Mah.,4
3500000,90,0,0.0,Silivri,Yeni Mah.,3
8450000,210,0,3.0,Avcılar,Mustafa Kemal Paşa Mah.,6
14500000,95,1,2.0,Kadıköy,Suadiye Mah.,3
4999000,110,0,3.0,Çekmeköy,Alemdağ Mah.,4
7450000,85,5,1.0,Maltepe,Altıntepe Mah.,3
2699000,145,0,0.0,Beylikdüzü,Kavaklı Mah.,4
13500000,287,16,7.0,Başakşehir,Bahçeşehir 1. Kısım Mah.,6
4600000,105,5,1.0,Avcılar,Denizköşkler Mah.,3
4145000,89,1,0.5,Sancaktepe,Osmangazi Mah.,3
8450000,190,5,3.0,Güngören,Gençosman Mah.,5
4750000,120,0,4.0,Sultanbeyli,Necip Fazıl Mah.,4
5150000,72,3,1.0,Eyüpsultan,Emniyettepe Mah.,3
27650000,125,12,9.0,Kadıköy,Caddebostan Mah.,4
3590000,65,52,3.0,Üsküdar,Valide-i Atik Mah.,3
12850000,170,2,5.0,Maltepe,Altayçeşme Mah.,4
3150000,110,45,2.0,Kartal,Yukarı Mah.,3
10300000,115,0,2.0,Maltepe,Küçükyalı Mah.,4
2280000,95,5,0.5,Esenyurt,Balıkyolu Mah.,3
16500000,120,0,3.0,Kadıköy,Suadiye Mah.,3
6450000,60,1,0.0,Maltepe,İdealtepe Mah.,3
5900000,70,0,7.0,Kağıthane,Merkez Mah.,2
11200000,170,3,9.0,Kartal,Uğur Mumcu Mah.,4
2699000,95,2,0.0,Sultangazi,Uğur Mumcu Mah.,3
7200000,78,25,5.0,Ataşehir,Atatürk Mah.,2
13950000,85,15,1.0,Kadıköy,Fenerbahçe Mah.,2
4650000,180,12,4.0,Esenyurt,Mehterçeşme Mah.,6
3600000,62,12,11.0,Küçükçekmece,Halkalı Merkez Mah.,2
31000000,170,0,8.0,Kadıköy,Göztepe Mah.,5
54750000,290,4,24.0,Kartal,Kordonboyu Mah.,3
2800000,80,15,-1.0,Kağıthane,Şirintepe Mah.,3
6600000,113,0,1.0,Pendik,Sülüntepe Mah.,4
5850000,95,26,3.0,Ataşehir,Mevlana Mah.,3
8250000,180,0,5.0,Bahçelievler,Bahçelievler Mah.,4
24500000,159,2,15.0,Maltepe,Çınar Mah.,4
5450000,93,0,2.0,Esenler,Oruçreis Mah.,3
6600000,125,27,2.0,Maltepe,İdealtepe Mah.,4
6150000,125,32,0.0,Maltepe,Çınar Mah.,4
8500000,100,12,3.0,Eyüpsultan,Göktürk Merkez Mah.,2
38000000,188,13,6.0,Beşiktaş,Yıldız Mah.,3
10500000,120,31,3.0,Kadıköy,Feneryolu Mah.,4
2700000,108,35,0.0,Küçükçekmece,Cennet Mah.,3
18999000,250,0,4.0,Maltepe,Bağlarbaşı Mah.,6
13000000,135,31,8.0,Beşiktaş,Gayrettepe Mah.,4
2925000,130,13,0.0,Pendik,Kaynarca Mah.,3
7500000,160,11,12.0,Bahçelievler,Şirinevler Mah.,6
9750000,180,23,4.0,Bahçelievler,Siyavuşpaşa Mah.,5
3500000,92,0,0.0,Beylikdüzü,Sahil Mah.,3
1700000,90,35,0.0,Fatih,Koca Mustafapaşa Mah.,3
7000000,100,50,1.0,Beşiktaş,Vişnezade Mah.,3
3400000,125,38,4.0,Bahçelievler,Siyavuşpaşa Mah.,4
25500000,123,0,5.0,Kadıköy,Zühtüpaşa Mah.,4
16750000,125,5,3.0,Kadıköy,Suadiye Mah.,4
5500000,120,0,2.0,Sancaktepe,Abdurrahmangazi Mah.,4
3850000,70,5,1.0,Şişli,Paşa Mah.,3
1550000,100,10,-0.5,Esenyurt,Süleymaniye Mah.,3
1450000,84,36,0.0,Bayrampaşa,Kartaltepe Mah.,2
6000000,165,3,12.0,Eyüpsultan,Rami Cuma Mah.,4
2700000,50,0,-1.0,Kağıthane,Hürriyet Mah.,2
6200000,118,7,1.0,Küçükçekmece,Tevfik Bey Mah.,3
4950000,100,35,12.0,Kadıköy,Osmanağa Mah.,3
2650000,85,8,4.0,Esenyurt,Selahaddin Eyyubi Mah.,3
7000000,110,10,-2.0,Maltepe,Altıntepe Mah.,4
1390000,65,10,0.0,Küçükçekmece,Mehmet Akif Mah.,2
7500000,150,31,1.0,Üsküdar,Selami Ali Mah.,4
10000000,95,31,0.0,Beyoğlu,Cihangir Mah.,3
3500000,78,45,3.0,Fatih,Seyyid Ömer Mah.,3
4950000,125,27,4.0,Fatih,Şehremini Mah.,3
3300000,120,26,4.0,Bahçelievler,Soğanlı Mah.,4
3700000,140,27,2.0,Büyükçekmece,Fatih Mah.,4
21000000,140,100,3.0,Beyoğlu,Firuzağa Mah.,3
3450000,120,7,-0.5,Bayrampaşa,Altıntepsi Mah.,3
13300000,130,30,0.0,Adalar,Burgazada Mah.,4
6650000,132,0,1.0,Tuzla,Aydınlı Mah.,4
19900000,108,0,0.0,Sarıyer,Ferahevler Mah.,3
3100000,85,31,3.0,Beyoğlu,Kaptanpaşa Mah.,3
11860000,130,5,7.0,Eyüpsultan,Güzeltepe Mah.,3
1810000,130,0,0.0,Esenyurt,Güzelyurt Mah.,3
18750000,180,40,0.0,Sarıyer,Tarabya Mah.,4
14250000,75,0,1.0,Sarıyer,Zekeriyaköy Mah.,2
8400000,150,11,7.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,4
14500000,130,0,1.0,Üsküdar,Barbaros Mah.,4
3500000,60,40,-1.0,Beyoğlu,Ömer Avni Mah.,2
2800000,75,26,0.0,Fatih,Atikali Mah.,2
2385000,70,5,0.0,Bağcılar,Yenigün Mah.,3
6500000,90,40,1.0,Bahçelievler,Bahçelievler Mah.,3
1650000,80,9,3.0,Esenyurt,Talatpaşa Mah.,2
1550000,80,5,20.0,Esenyurt,Yeşilkent Mah.,2
1450000,50,45,12.0,Büyükçekmece,Kumburgaz Mah.,2
5300000,80,11,3.0,Ümraniye,Esenevler Mah.,3
5500000,135,0,0.5,Sultangazi,50. Yıl Mah.,4
8250000,105,40,4.0,Kadıköy,Osmanağa Mah.,4
11750000,110,4,0.5,Kadıköy,Bostancı Mah.,4
2480000,110,8,18.0,Esenyurt,Talatpaşa Mah.,3
9750000,190,14,4.0,Maltepe,Aydınevler Mah.,6
19750000,215,0,4.0,Maltepe,İdealtepe Mah.,6
6050000,120,0,1.0,Sultanbeyli,Mimar Sinan Mah.,4
15500000,120,0,5.0,Kadıköy,19 Mayıs Mah.,4
14950000,110,8,9.0,Kadıköy,Suadiye Mah.,4
35000000,139,7,10.0,Kadıköy,Fenerbahçe Mah.,4
12000000,179,0,3.0,Kartal,Karlıktepe Mah.,6
5350000,100,13,3.0,Eyüpsultan,Rami Yeni Mah.,3
12000000,135,1,4.0,Üsküdar,Murat Reis Mah.,4
29400000,160,9,6.0,Kadıköy,Suadiye Mah.,5
1570000,145,0,0.0,Beylikdüzü,Yakuplu Mah.,4
2299999,110,5,2.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,3
